,no,time,num
0,1,2020-01-28,5
1,2,2020-01-29,7
2,3,2020-01-30,15
3,4,2020-01-31,16
4,5,2020-02-01,16
5,6,2020-02-02,16
6,7,2020-02-03,22
7,8,2020-02-04,27
8,9,2020-02-05,28
9,10,2020-02-06,30
10,11,2020-02-07,31
11,12,2020-02-08,32
12,13,2020-02-09,35
13,14,2020-02-10,37
14,15,2020-02-11,41
15,16,2020-02-12,44
16,17,2020-02-13,44
17,18,2020-02-14,47
18,19,2020-02-15,49
19,20,2020-02-16,50
20,21,2020-02-17,51
21,22,2020-02-18,54
22,23,2020-02-19,54
23,24,2020-02-20,54
24,25,2020-02-21,54
25,26,2020-02-22,55
26,27,2020-02-23,55
27,28,2020-02-24,55
28,29,2020-02-25,55
29,30,2020-02-26,55
30,31,2020-02-27,55
31,32,2020-02-28,55
32,33,2020-02-29,55
33,34,2020-03-01,55
34,35,2020-03-02,55
35,36,2020-03-03,55
36,37,2020-03-04,55
37,38,2020-03-05,55
38,39,2020-03-06,55
39,40,2020-03-07,55
40,41,2020-03-08,55
41,42,2020-03-09,55
42,43,2020-03-10,55
43,44,2020-03-11,55
44,45,2020-03-12,55
45,46,2020-03-13,55
46,47,2020-03-14,55
47,48,2020-03-15,55
48,49,2020-03-16,55
49,353,2021-01-14,56
50,354,2021-01-15,56
51,355,2021-01-16,56
52,356,2021-01-17,56
53,357,2021-01-18,56
54,358,2021-01-19,56
55,359,2021-01-20,56
56,360,2021-01-21,56
57,361,2021-01-22,56
58,362,2021-01-23,56
59,363,2021-01-24,56
60,364,2021-01-25,56
61,365,2021-01-26,56
62,366,2021-01-27,56
